P Frame: size=33159,  delay=103, sendms=79156555, recvms=79156658, md5=ec927f0c9e3e07ac972a94a5c062900e,
P Frame: size=34495,  delay=101, sendms=79156599, recvms=79156700, md5=907832ed0a0e77030892819d058d6dbe,
P Frame: size=35375,  delay=103, sendms=79156641, recvms=79156744, md5=ec4ad03643897270b101cab74a3ffe38,
P Frame: size=35745,  delay=103, sendms=79156684, recvms=79156787, md5=aeb7fe29b2142d1f938bc7526d3eab9a,
P Frame: size=38263,  delay=94, sendms=79156733, recvms=79156827, md5=2e72459c9d9e130ee478a31eceb0d342,
P Frame: size=33564,  delay=103, sendms=79156768, recvms=79156871, md5=c0bc73d4e4de804fa1a57bd18655a26e,
P Frame: size=33719,  delay=100, sendms=79156812, recvms=79156912, md5=00acae3ae6edda95a526bddd70622670,
P Frame: size=33243,  delay=100, sendms=79156855, recvms=79156955, md5=db8ced418a1a954eca5b3a406cb9eab8,
I Frame: size=147118,  delay=170, sendms=79156906, recvms=79157076, md5=ea31d9c627d5a1c6e2b973af5be676f0,
P Frame: size=22227,  delay=138, sendms=79156952, recvms=79157090, md5=97e1038839e6e319cf2f577c5057dcfe,
P Frame: size=22935,  delay=118, sendms=79156995, recvms=79157113, md5=ac44133ad1a29ac2137e445fb3519663,
P Frame: size=22720,  delay=133, sendms=79157024, recvms=79157157, md5=b568f1f4575e458ab5b0fa130cf3d8a3,
P Frame: size=22661,  delay=108, sendms=79157066, recvms=79157174, md5=bf9b95e1f749d083aead9f59b100c34b,
P Frame: size=22186,  delay=108, sendms=79157109, recvms=79157217, md5=d568b530f0d48c8939b68252b418ffc5,
P Frame: size=22595,  delay=101, sendms=79157159, recvms=79157260, md5=c5cb309efc7921e0772e64882294094f,
P Frame: size=22110,  delay=108, sendms=79157193, recvms=79157301, md5=49097bc4b3e89a8fb0d7ad2c45cf90c1,
P Frame: size=39537,  delay=106, sendms=79157239, recvms=79157345, md5=0eb1b7e64b8c9a154bb10e78538718e5,
P Frame: size=37677,  delay=106, sendms=79157281, recvms=79157387, md5=8ddfab6e101bb81138bfb28dc2d59ac8,
P Frame: size=34827,  delay=103, sendms=79157325, recvms=79157428, md5=ee5439e3fa2ad9920f34d20613d65fce,
P Frame: size=34247,  delay=107, sendms=79157365, recvms=79157472, md5=39c2b5932c0e1c5a7ca6999c86ca0952,
P Frame: size=34308,  delay=102, sendms=79157413, recvms=79157515, md5=43e85ff2850ed17474ddc8e2f59627c0,
P Frame: size=35179,  delay=109, sendms=79157449, recvms=79157558, md5=57b30f499c177326be995454366da304,
P Frame: size=35980,  delay=106, sendms=79157494, recvms=79157600, md5=97eb7b834e0c6ca27c000256aa19f3b5,
P Frame: size=35057,  delay=106, sendms=79157537, recvms=79157643, md5=30e6f4a14dd27de4cd2435b949100cfd,
P Frame: size=34474,  delay=105, sendms=79157579, recvms=79157684, md5=0e95a6b136e908b94ddda03b8b8efee9,
P Frame: size=34327,  delay=106, sendms=79157621, recvms=79157727, md5=06461e9f6d1b0e6cef643186df293cb7,
P Frame: size=35252,  delay=105, sendms=79157664, recvms=79157769, md5=1697c2420b180c0a565fbef768ee97a1,
P Frame: size=37591,  delay=104, sendms=79157707, recvms=79157811, md5=e5bdf67219384cf2bf54124f2a170fc1,
P Frame: size=37809,  delay=103, sendms=79157750, recvms=79157853, md5=7466b5825835b98a2b07453ef1f3565c,
P Frame: size=40763,  delay=100, sendms=79157795, recvms=79157895, md5=b1a1366be7abef3982190d03a788ac1b,
P Frame: size=40229,  delay=103, sendms=79157837, recvms=79157940, md5=2077cb011a1b25d83f7bf4e7f15797cb,
P Frame: size=39599,  delay=103, sendms=79157878, recvms=79157981, md5=8f47debacb2ae0834bb69ee5d71ed8aa,
P Frame: size=37278,  delay=102, sendms=79157921, recvms=79158023, md5=a9271ef90154c0404abbd7d64764fff1,
P Frame: size=37108,  delay=104, sendms=79157962, recvms=79158066, md5=eec0c2bd8f2403ff189b1a4af5fbccf1,
P Frame: size=37841,  delay=101, sendms=79158006, recvms=79158107, md5=4e748f97956359b695b5fa56ed26d15c,
P Frame: size=38310,  delay=105, sendms=79158047, recvms=79158152, md5=aa8568254618d44ee3eea6f1979551a7,
P Frame: size=38832,  delay=104, sendms=79158089, recvms=79158193, md5=4fa07c6c0e7875406ea5d9b2ba8d9032,
P Frame: size=38225,  delay=101, sendms=79158135, recvms=79158236, md5=275451d9e0d482b36791104090d9533c,
P Frame: size=39704,  delay=102, sendms=79158177, recvms=79158279, md5=7cb9e9300ff9b2eb7ebbc83aacc02eea,
P Frame: size=41180,  delay=103, sendms=79158217, recvms=79158320, md5=c3c7684fd13b45b3de3a70783313405f,
P Frame: size=37462,  delay=101, sendms=79158262, recvms=79158363, md5=482160956188caca4f23d3f794abe793,
P Frame: size=39057,  delay=102, sendms=79158305, recvms=79158407, md5=b23c96f1d4b2514c801fe1e50cde1d59,
P Frame: size=39470,  delay=98, sendms=79158351, recvms=79158449, md5=12965b14432e9d3487c09eb1be788342,
P Frame: size=39230,  delay=100, sendms=79158390, recvms=79158490, md5=3c365b5f5884146ac3d7c0585a52e812,
P Frame: size=39219,  delay=102, sendms=79158431, recvms=79158533, md5=34bee0e8ff3cb299e584095530780203,
P Frame: size=41538,  delay=101, sendms=79158474, recvms=79158575, md5=068b2cef81994ddf8fcb2826201d52f4,
P Frame: size=41905,  delay=100, sendms=79158517, recvms=79158617, md5=1edfd30cb70bd4fd61a895b99c7c62ba,
P Frame: size=39093,  delay=103, sendms=79158556, recvms=79158659, md5=80075dfa4d030da7c104b806af34de62,
P Frame: size=38464,  delay=97, sendms=79158605, recvms=79158702, md5=1ba0657ab2d2eb137d4b93d98705766d,
P Frame: size=38629,  delay=101, sendms=79158643, recvms=79158744, md5=03bbbc3c2cd620f3bdefc338b17f9883,
P Frame: size=40209,  delay=99, sendms=79158687, recvms=79158786, md5=9002471ebcf809f986c728cab1fc43bb,
P Frame: size=40052,  delay=101, sendms=79158728, recvms=79158829, md5=f8d184de9cc36c91a1a547c0326e8d62,
P Frame: size=40110,  delay=91, sendms=79158780, recvms=79158871, md5=24a103ff76a4d4e1de8617a73a371477,
P Frame: size=38258,  delay=98, sendms=79158814, recvms=79158912, md5=0f6e64b4a860ddd109874a2568d48efc,
P Frame: size=40847,  delay=97, sendms=79158859, recvms=79158956, md5=c6e36d52babb2ec9260260a0ae0d899a,
P Frame: size=40390,  delay=101, sendms=79158899, recvms=79159000, md5=60a48eacaa93c935ee8b4ff00bb80fa7,
P Frame: size=38705,  delay=96, sendms=79158945, recvms=79159041, md5=94d2be0734492219fbdb5a34751b04d1,
P Frame: size=38779,  delay=101, sendms=79158983, recvms=79159084, md5=7053496bca77f3692762bf3e8263fda8,
P Frame: size=41477,  delay=97, sendms=79159031, recvms=79159128, md5=974f0580872ff86522e98c6b93626f29,
I Frame: size=174169,  delay=177, sendms=79159077, recvms=79159254, md5=295580f7f513929104e7460b0ec98cfa,
P Frame: size=28898,  delay=142, sendms=79159129, recvms=79159271, md5=785c543c87f1246585c0a507b0e6e266,
P Frame: size=28629,  delay=108, sendms=79159187, recvms=79159295, md5=ecf19fb5129751f48b8575936d92f53e,
P Frame: size=28217,  delay=81, sendms=79159238, recvms=79159319, md5=7770ac569474cb42d01f07b97a9f6539,
P Frame: size=27990,  delay=59, sendms=79159291, recvms=79159350, md5=f17f88a73c86fe9ffcc4ee8f474e3fc5,
P Frame: size=28431,  delay=50, sendms=79159342, recvms=79159392, md5=6e536444bdfce9d0a35a1c17450c0319,
P Frame: size=30178,  delay=82, sendms=79159395, recvms=79159477, md5=8e9a58371cedeafe69588d3102143354,
P Frame: size=28264,  delay=67, sendms=79159454, recvms=79159521, md5=07353d49998d6c53a264a038f985d109,
P Frame: size=47061,  delay=59, sendms=79159506, recvms=79159565, md5=c37ba29c1676a70f4ea6a5b556356350,
P Frame: size=44420,  delay=50, sendms=79159558, recvms=79159608, md5=292ccbeba6271440a51eebe288bd1188,
P Frame: size=47738,  delay=68, sendms=79159628, recvms=79159696, md5=0f039f7b8e538b605e3d0b9eed023caf,
P Frame: size=41587,  delay=54, sendms=79159684, recvms=79159738, md5=b1b9b4b1ebbd074e87dc8d10d424a986,
P Frame: size=49221,  delay=83, sendms=79159741, recvms=79159824, md5=855e01f47809f642ccb9ff711e0099e4,
P Frame: size=39985,  delay=82, sendms=79159783, recvms=79159865, md5=c4556fb3e08fdfea063b58a03aabb2a5,
P Frame: size=38721,  delay=80, sendms=79159827, recvms=79159907, md5=38cb8fbef3c0066d7cabf9f4bfc4e75b,
P Frame: size=39682,  delay=77, sendms=79159875, recvms=79159952, md5=6e83f0ba4460c1b7fdf8099ddceed3f2,
P Frame: size=38020,  delay=68, sendms=79159924, recvms=79159992, md5=16db7cd06bb7ad9e917c3dfb6099767f,
P Frame: size=38629,  delay=67, sendms=79159967, recvms=79160034, md5=685102fc19302b2e23e8c9d821628e77,
P Frame: size=34702,  delay=71, sendms=79160007, recvms=79160078, md5=0425bc9fabf25ad67cc1554096e245e9,
P Frame: size=36024,  delay=72, sendms=79160051, recvms=79160123, md5=edb2eb739a594a9e279cf07a683ce510,
P Frame: size=32518,  delay=75, sendms=79160089, recvms=79160164, md5=d3a1e67e1eebc76e227c0a1a85a9d89d,
P Frame: size=34877,  delay=76, sendms=79160132, recvms=79160208, md5=99b022b5624e6808caf439fffe93a6e5,
P Frame: size=34633,  delay=74, sendms=79160174, recvms=79160248, md5=40b0c6fdccef5245995f573e800845ff,
P Frame: size=33379,  delay=82, sendms=79160210, recvms=79160292, md5=006ece66a157c7529e9a69cb35a3aba4,
P Frame: size=31127,  delay=90, sendms=79160244, recvms=79160334, md5=9a2d03b742f3c77a70fdb8139e76e6c5,
P Frame: size=29166,  delay=95, sendms=79160282, recvms=79160377, md5=afe4ae6d2a710e6e7e483e7e7494aa25,
P Frame: size=33341,  delay=100, sendms=79160321, recvms=79160421, md5=53db97e23c3905c0f54795f2fcdee23f,
P Frame: size=31076,  delay=106, sendms=79160356, recvms=79160462, md5=13357fb31d579c51d8c80d17fee66276,
P Frame: size=27824,  delay=110, sendms=79160393, recvms=79160503, md5=af7b22c8c6c08a80587d95c5462d8818,
P Frame: size=26985,  delay=111, sendms=79160434, recvms=79160545, md5=981c122b77ead1529c310cf59e9df50d,
P Frame: size=26781,  delay=110, sendms=79160477, recvms=79160587, md5=190811a72745f5faa2e1f98e61ddfe85,
P Frame: size=27343,  delay=114, sendms=79160517, recvms=79160631, md5=2b1c09884f97838631db02cb50f4d889,
P Frame: size=28416,  delay=112, sendms=79160562, recvms=79160674, md5=1e1fd415a494d9cc3492ba760a2beefc,
P Frame: size=25694,  delay=113, sendms=79160602, recvms=79160715, md5=5a0d5fe2d71c515ffdf1e3af1d0b1b55,
P Frame: size=25600,  delay=114, sendms=79160643, recvms=79160757, md5=7a41e848b13b6ae56a4ca9b7f49fc0b6,
P Frame: size=195576,  delay=176, sendms=79160696, recvms=79160872, md5=44860e0d6d6546cc531a0d821186ed96,
P Frame: size=24266,  delay=137, sendms=79160747, recvms=79160884, md5=ce60187a7bcc3962d4a86083f6047e71,
P Frame: size=31146,  delay=115, sendms=79160796, recvms=79160911, md5=2d1f8a9db54363f76026b41897659b74,
P Frame: size=33026,  delay=84, sendms=79160852, recvms=79160936, md5=655a4f9bb3c9342aa50596bfdac0d3c5,
P Frame: size=33383,  delay=64, sendms=79160907, recvms=79160971, md5=f436f237326fe80d1b4281e0b1924604,
P Frame: size=34007,  delay=51, sendms=79160964, recvms=79161015, md5=376fdb9d958115db006a5c636b434859,
P Frame: size=35042,  delay=77, sendms=79161023, recvms=79161100, md5=ce590da1c58c062a820d38638db425d6,
P Frame: size=33942,  delay=74, sendms=79161069, recvms=79161143, md5=272367a25edebdba223174939c64e141,
P Frame: size=41063,  delay=62, sendms=79161124, recvms=79161186, md5=6db861902630127b1049c957ea0ba3e7,
P Frame: size=39570,  delay=53, sendms=79161175, recvms=79161228, md5=47fbbac8bbf37165f773444981272088,
P Frame: size=51119,  delay=75, sendms=79161239, recvms=79161314, md5=6dacfdbd35fffc4e26300c26fcd912e4,
P Frame: size=38306,  delay=74, sendms=79161284, recvms=79161358, md5=a8dacf9017b4a3204c24abc3e538ede6,
P Frame: size=38921,  delay=69, sendms=79161329, recvms=79161398, md5=fff76270564aed471d9b9b4e9a76d336,
P Frame: size=37939,  delay=59, sendms=79161382, recvms=79161441, md5=935b61a1e10302e0f6834c44ee1cb873,
P Frame: size=49067,  delay=79, sendms=79161449, recvms=79161528, md5=8258d2e2b403eec7c8189aa9d0ea74f2,
P Frame: size=39401,  delay=70, sendms=79161499, recvms=79161569, md5=78b927a1d40d2506e14b5d2bd9ea3efd,
I Frame: size=196390,  delay=171, sendms=79161533, recvms=79161704, md5=dff831e527692c21b7e568d6bf75cce4,
P Frame: size=25513,  delay=135, sendms=79161581, recvms=79161716, md5=b4e5cd60b93d10577ddb9ff7924f771a,
P Frame: size=31898,  delay=105, sendms=79161634, recvms=79161739, md5=fc10c0790d76ca67557d5a5e56235b85,
P Frame: size=34324,  delay=85, sendms=79161683, recvms=79161768, md5=92966198abc38244a257d1bca37e0dd0,
P Frame: size=42512,  delay=74, sendms=79161752, recvms=79161826, md5=2fe57cfd1aa3c13b019c77916deefc2a,
P Frame: size=37171,  delay=63, sendms=79161806, recvms=79161869, md5=abbfb56dbfeb1652cfb1e75800845a39,
P Frame: size=46908,  delay=87, sendms=79161869, recvms=79161956, md5=2b3b40eb728de6f66a38f09a798f6553,
P Frame: size=38312,  delay=80, sendms=79161917, recvms=79161997, md5=fd0a65d7ebc4d3556133c267f4461027,
P Frame: size=38261,  delay=65, sendms=79161975, recvms=79162040, md5=d587fcf021db7ccee6ded86de1911d4f,
P Frame: size=39288,  delay=57, sendms=79162026, recvms=79162083, md5=fa865064c98c3c01c9b77fa7bdc1ce74,
P Frame: size=51439,  delay=71, sendms=79162098, recvms=79162169, md5=084f2d93160e5fbc7d4d471d1c2f32ed,
P Frame: size=38923,  delay=61, sendms=79162148, recvms=79162209, md5=1df26fa39e8c708460690d1edc3b5bbf,
P Frame: size=52932,  delay=80, sendms=79162215, recvms=79162295, md5=1f2e1ac984a61bd29289da51ed0a28b9,
P Frame: size=40900,  delay=71, sendms=79162269, recvms=79162340, md5=3c8d8949e1cd7d40de98d3ed0dc46802,
P Frame: size=41178,  delay=57, sendms=79162322, recvms=79162379, md5=e4a3c3472ea7b99ab549da6720c31640,
P Frame: size=54726,  delay=75, sendms=79162392, recvms=79162467, md5=7fd658fabf88b19399fbbaadcc845642,
P Frame: size=41361,  delay=61, sendms=79162448, recvms=79162509, md5=4cd72e3d7837241accd6652211e5572f,
P Frame: size=56312,  delay=79, sendms=79162516, recvms=79162595, md5=7bf1d0291237ca6380b5ad537a666d90,
P Frame: size=42288,  delay=64, sendms=79162573, recvms=79162637, md5=dce29880516fea74c5b2ec573149ff1f,
P Frame: size=56983,  delay=67, sendms=79162655, recvms=79162722, md5=f13095a656d4cb692bff99dbd2f9cc09,
P Frame: size=59000,  delay=66, sendms=79162741, recvms=79162807, md5=84d497c9751d145de44a289c7afe4669,
P Frame: size=62924,  delay=81, sendms=79162811, recvms=79162892, md5=657a290f3c37d79a991749fcaefe4fa0,
P Frame: size=48768,  delay=68, sendms=79162866, recvms=79162934, md5=0fc786d93780e04d7a3cdb47e798f0d5,
P Frame: size=47545,  delay=58, sendms=79162920, recvms=79162978, md5=661c3ae792043e3d5f1f4802de56bcae,
P Frame: size=62229,  delay=69, sendms=79162997, recvms=79163066, md5=2729ebc8b5be75cb033af757994cecd4,
P Frame: size=63227,  delay=74, sendms=79163076, recvms=79163150, md5=4ce3abdef807b34adaaa296bef320ad0,
P Frame: size=54636,  delay=50, sendms=79163144, recvms=79163194, md5=af1977118716b02dc8d49f54cd82ff62,
P Frame: size=63488,  delay=57, sendms=79163227, recvms=79163284, md5=5d0727c4f0264e13f0fdb9fd3ba31859,
P Frame: size=64478,  delay=58, sendms=79163305, recvms=79163363, md5=9bb1b7e23329773a698e6ee799417ef4,
P Frame: size=64407,  delay=63, sendms=79163387, recvms=79163450, md5=d42e8f8cd807aaacb63d15692f5d9368,
P Frame: size=64174,  delay=77, sendms=79163459, recvms=79163536, md5=bfab90562a22569ab8981c4e7a3d8368,
P Frame: size=51399,  delay=47, sendms=79163532, recvms=79163579, md5=d6dde9e3e421e2591d44a16f32dcee49,
P Frame: size=60917,  delay=57, sendms=79163621, recvms=79163678, md5=b5e5bf2e950e247e22ca047d9c0a148f,
P Frame: size=59254,  delay=55, sendms=79163696, recvms=79163751, md5=17cb80b0db3b8a632577aeccec532b34,
P Frame: size=59870,  delay=58, sendms=79163788, recvms=79163846, md5=8c9a03508eb6906b0f8bda01fc790aad,
P Frame: size=59552,  delay=72, sendms=79163861, recvms=79163933, md5=a416edf75208c62bb178082ae362cd08,
P Frame: size=59561,  delay=88, sendms=79163930, recvms=79164018, md5=c7d45fa57a496c4bc23537954a1a4e8d,
P Frame: size=46305,  delay=63, sendms=79163996, recvms=79164059, md5=6328e27a59404f096f3342fc4f6df488,
P Frame: size=59563,  delay=68, sendms=79164077, recvms=79164145, md5=f818db4721e1efde21b5936aa8288d88,
P Frame: size=59184,  delay=81, sendms=79164149, recvms=79164230, md5=3871b8e271ef0884760ee7244130ce3e,
P Frame: size=45152,  delay=49, sendms=79164223, recvms=79164272, md5=3ea3fc3e79820f5cbe87d25214473c7b,
P Frame: size=60670,  delay=64, sendms=79164294, recvms=79164358, md5=7f10cfe8fedda8fc402ad9724a68d821,
P Frame: size=60709,  delay=78, sendms=79164366, recvms=79164444, md5=282206f343808299c18a5ff6066109c9,
P Frame: size=45518,  delay=62, sendms=79164423, recvms=79164485, md5=232ec945cb77657a366b906e7972b908,
P Frame: size=59128,  delay=77, sendms=79164495, recvms=79164572, md5=ef40ef2bb4802f92a64e8f1f3558523a,
P Frame: size=44846,  delay=63, sendms=79164550, recvms=79164613, md5=25985a17beb4e370dec8f7119a236ac8,
P Frame: size=57940,  delay=73, sendms=79164625, recvms=79164698, md5=d74db091ade540b2c0f38f7126609366,
P Frame: size=58466,  delay=84, sendms=79164701, recvms=79164785, md5=a12bedffc176c004dca9818ba20e26eb,
P Frame: size=44095,  delay=72, sendms=79164755, recvms=79164827, md5=b7e2d5a8595e33a12928fdf2b61b68ff,
P Frame: size=55359,  delay=95, sendms=79164816, recvms=79164911, md5=9b163f69145ec7feb3d2076688f4fc5b,
P Frame: size=44519,  delay=84, sendms=79164871, recvms=79164955, md5=1724d5a6a7994571bd39b2359b866111,
I Frame: size=219388,  delay=188, sendms=79164919, recvms=79165107, md5=4c96d135c03d1811db8b77f443ba0bcd,
Frame not received: P Frame: size=41954,  delay=None, sendms=79164989, recvms=None, md5=75c7afc9c31c637480ec96d7a64404bf,
Frame not received: P Frame: size=37112,  delay=None, sendms=79165039, recvms=None, md5=888a5d35735a1f556986ea1e504b51a0,
Frame not received: P Frame: size=37334,  delay=None, sendms=79165091, recvms=None, md5=0d8668295e19e0aa7310ef271d104616,
Average delay: 96.08663366336634
