P Frame: size=22958,  delay=99, sendms=74113270, recvms=74113369, md5=ab13ca40bfb409961b4c095f55c4788b,
P Frame: size=24449,  delay=101, sendms=74113302, recvms=74113403, md5=a6127e1d66c68eb9845036ddb8a925ad,
P Frame: size=25324,  delay=99, sendms=74113338, recvms=74113437, md5=7be51ff389449b0cf03c33a14932e7ed,
P Frame: size=25389,  delay=100, sendms=74113371, recvms=74113471, md5=ef9ac885766d26a5c90f6ce3ac59d1b7,
P Frame: size=24579,  delay=99, sendms=74113406, recvms=74113505, md5=78438682ebf0ac56ed5a66ef42bf7b8d,
I Frame: size=95954,  delay=136, sendms=74113447, recvms=74113583, md5=bc00f9a3b2e0737eae4878a83724176a,
P Frame: size=13347,  delay=118, sendms=74113480, recvms=74113598, md5=8719ea690d6ca034a95d37b9205d96c7,
P Frame: size=14090,  delay=103, sendms=74113516, recvms=74113619, md5=83dd9cf0228571947e099302056d0ffc,
P Frame: size=13632,  delay=108, sendms=74113539, recvms=74113647, md5=ed3c4bee7a87a45de8f93cdb6c99a8a4,
P Frame: size=14611,  delay=106, sendms=74113575, recvms=74113681, md5=d7c87624311f284da2c37358f110af0b,
P Frame: size=13879,  delay=107, sendms=74113608, recvms=74113715, md5=f861a4b643a5c2267cadb0de5279dfd9,
P Frame: size=14499,  delay=106, sendms=74113642, recvms=74113748, md5=0c46eb7e3efa9c3bb8f489fd25913f48,
P Frame: size=14691,  delay=106, sendms=74113677, recvms=74113783, md5=808c7f3172eee5151042dfe78698eae7,
P Frame: size=23326,  delay=106, sendms=74113713, recvms=74113819, md5=b8a023bfd2d25ad8031ae1483a23997c,
P Frame: size=22783,  delay=105, sendms=74113747, recvms=74113852, md5=0bf9df5daa3da9dbe483b6372f127963,
P Frame: size=23921,  delay=105, sendms=74113780, recvms=74113885, md5=294422325ea2fd24fde8cb9c6d43bcdc,
P Frame: size=24039,  delay=105, sendms=74113814, recvms=74113919, md5=2ff57f68ed8bbf96f13ef82c8513dea0,
P Frame: size=23680,  delay=103, sendms=74113850, recvms=74113953, md5=b0b7d6482a50e39ba94a5c3eb7e1ac98,
P Frame: size=23603,  delay=104, sendms=74113883, recvms=74113987, md5=b7656f8464cdd5a6ff8f2616e9d0baa5,
P Frame: size=24928,  delay=104, sendms=74113917, recvms=74114021, md5=33de5742c436d886453dcef533ec707e,
P Frame: size=23184,  delay=104, sendms=74113951, recvms=74114055, md5=9de1090884639f8aedd1ebf9e313662d,
P Frame: size=26233,  delay=103, sendms=74113986, recvms=74114089, md5=f80a5d502a3d4f20f4a7faaa724a2a81,
P Frame: size=25362,  delay=103, sendms=74114020, recvms=74114123, md5=62b74d62c77a154310ac9bb96e4f2e20,
P Frame: size=25381,  delay=104, sendms=74114054, recvms=74114158, md5=343a05d494f90df327ad9722683ab060,
P Frame: size=25133,  delay=105, sendms=74114087, recvms=74114192, md5=564dd9660e7e3a274134c96caf512cf9,
P Frame: size=24972,  delay=102, sendms=74114123, recvms=74114225, md5=4b541311b704ae47ca4bc049f8688335,
P Frame: size=24486,  delay=102, sendms=74114156, recvms=74114258, md5=3bbddb44d3dc0fbb25ad38622a5b6747,
P Frame: size=23345,  delay=102, sendms=74114190, recvms=74114292, md5=6ef7b9dd848078852a4f6e623fc57702,
P Frame: size=23171,  delay=104, sendms=74114224, recvms=74114328, md5=6a9045288c1f354998b4d8fda2cbe4f4,
P Frame: size=26437,  delay=101, sendms=74114260, recvms=74114361, md5=c084441392c39e5e0e6310a7adb7415e,
P Frame: size=25996,  delay=101, sendms=74114294, recvms=74114395, md5=9bf0bf56d8572fcaadee9560ed681aa3,
P Frame: size=25505,  delay=102, sendms=74114327, recvms=74114429, md5=2662dc202c32f5dc3457544218d3b4cc,
P Frame: size=25856,  delay=100, sendms=74114362, recvms=74114462, md5=f5f12377c436ba95016d3891cfce9bee,
P Frame: size=25411,  delay=100, sendms=74114396, recvms=74114496, md5=5ce93f5abbc0fd0ef32b696ddc50b95d,
P Frame: size=25229,  delay=101, sendms=74114430, recvms=74114531, md5=6a9afba7f7595f0b3d2b5f62ec595b01,
P Frame: size=23953,  delay=100, sendms=74114464, recvms=74114564, md5=ce1d8b9e30baca2f5245d9120c35f1b6,
P Frame: size=23727,  delay=100, sendms=74114498, recvms=74114598, md5=04bbfe06a3921a541ca1dfba0169b41b,
P Frame: size=26105,  delay=100, sendms=74114532, recvms=74114632, md5=413472743d9b5659ac4dd140904ade22,
P Frame: size=26058,  delay=99, sendms=74114566, recvms=74114665, md5=c86290bfb8522c3054b6ecebd6046c4e,
P Frame: size=25799,  delay=100, sendms=74114600, recvms=74114700, md5=f115ea31b0753411ea0a662c4f0b48eb,
P Frame: size=25999,  delay=99, sendms=74114635, recvms=74114734, md5=05dfba191dfb234e235db394707ab47b,
P Frame: size=26534,  delay=101, sendms=74114669, recvms=74114770, md5=e6bfa9569811e06513a13ba6eeb5b100,
P Frame: size=25974,  delay=98, sendms=74114704, recvms=74114802, md5=674ab17b8ed3cdb84fd39e86503f5149,
P Frame: size=26761,  delay=98, sendms=74114739, recvms=74114837, md5=8afae8150fdb6a27da30501356cdd6c6,
P Frame: size=24729,  delay=100, sendms=74114772, recvms=74114872, md5=2d3b2a5689dc879b495f82cac776fe10,
P Frame: size=28339,  delay=97, sendms=74114808, recvms=74114905, md5=7faa40dc51cdcf7ad9ec68fa7e441985,
P Frame: size=27521,  delay=98, sendms=74114841, recvms=74114939, md5=21e08528d0491d7606ea0f7df43a80fc,
P Frame: size=27627,  delay=96, sendms=74114877, recvms=74114973, md5=2dad447945190c0f94dd14991b6daa93,
P Frame: size=27450,  delay=99, sendms=74114909, recvms=74115008, md5=59a20578e3d61243727c94cb60c1e190,
P Frame: size=26968,  delay=96, sendms=74114945, recvms=74115041, md5=5d5900d1421e459f7409c6cad4e37654,
P Frame: size=26973,  delay=97, sendms=74114978, recvms=74115075, md5=b5a95740540f51a7c7f7f89642ebd21b,
P Frame: size=25711,  delay=95, sendms=74115014, recvms=74115109, md5=2bf024c8c0f601abc8f2f6e211bb6996,
P Frame: size=25236,  delay=98, sendms=74115045, recvms=74115143, md5=5b54aba9e2de2123666390c35713170e,
P Frame: size=28468,  delay=97, sendms=74115081, recvms=74115178, md5=162cf1ee74751f8c3530c6a4d859ae18,
P Frame: size=27798,  delay=95, sendms=74115116, recvms=74115211, md5=0a9d2ba779e38440aac090eea3c07c54,
P Frame: size=28637,  delay=95, sendms=74115150, recvms=74115245, md5=00ef11e04d395d6c8aa211a1ad761b07,
I Frame: size=109809,  delay=137, sendms=74115190, recvms=74115327, md5=17e9c89180124f5d437aef82f35daf20,
P Frame: size=16203,  delay=120, sendms=74115225, recvms=74115345, md5=fd38a3a6ee958783f8a2b084317c6c70,
P Frame: size=16617,  delay=96, sendms=74115265, recvms=74115361, md5=0c41ad5104e8603defedd732408b2ad8,
P Frame: size=16959,  delay=99, sendms=74115285, recvms=74115384, md5=51d8eaf860f4f3cd9b860837ff32ccfe,
P Frame: size=16124,  delay=97, sendms=74115319, recvms=74115416, md5=9df3b302aef50bdfe007de10084f0480,
P Frame: size=16866,  delay=99, sendms=74115353, recvms=74115452, md5=9a9ef17aeedcee30c2f2ca3b5359d746,
P Frame: size=17804,  delay=98, sendms=74115389, recvms=74115487, md5=2006dae43909f087a157c0e78f637eb8,
P Frame: size=17439,  delay=100, sendms=74115421, recvms=74115521, md5=366e2a475a297df058474bd15a43a94e,
P Frame: size=27057,  delay=97, sendms=74115459, recvms=74115556, md5=7a268eaceef0d029273cd99ee12a1cac,
P Frame: size=28156,  delay=100, sendms=74115491, recvms=74115591, md5=b3a7997681e0696bcf88c66ca60516f8,
P Frame: size=29127,  delay=96, sendms=74115527, recvms=74115623, md5=7a05f2bdad61ae2f0fc4695581d419d3,
P Frame: size=28573,  delay=97, sendms=74115561, recvms=74115658, md5=a1618dc9a0f38f7c93c331201c7eb8dc,
P Frame: size=27681,  delay=96, sendms=74115596, recvms=74115692, md5=fc076c5c11e7258ecb3e8dc367be4659,
P Frame: size=25866,  delay=98, sendms=74115628, recvms=74115726, md5=5a60a527cba99a1b0b680ceaa485b49a,
P Frame: size=25363,  delay=96, sendms=74115664, recvms=74115760, md5=e5a11f8044698aac0f91478c4089c3ce,
P Frame: size=23704,  delay=99, sendms=74115697, recvms=74115796, md5=4d995bc0f028e8ccdeef1852f4a851d7,
P Frame: size=30158,  delay=94, sendms=74115734, recvms=74115828, md5=cfd91a964f2fcc4d45b11a15233e1b07,
P Frame: size=29628,  delay=95, sendms=74115766, recvms=74115861, md5=f2dd77952b82a435fe2c41986a1cc191,
P Frame: size=29117,  delay=84, sendms=74115812, recvms=74115896, md5=ac52e7ef5d0c66ccf1ba10cadd5f4f85,
P Frame: size=28715,  delay=95, sendms=74115835, recvms=74115930, md5=88a46aebd69fa0d3889e6d885def1d8e,
P Frame: size=28193,  delay=95, sendms=74115871, recvms=74115966, md5=cbf8ad947b452ae3ce6c4322cb1e69ce,
P Frame: size=28088,  delay=96, sendms=74115904, recvms=74116000, md5=486ef38baf7d0315b4900ef55becf02a,
P Frame: size=27568,  delay=93, sendms=74115941, recvms=74116034, md5=1c3f89d7317d2be02ab415fd17d28f3d,
P Frame: size=25384,  delay=95, sendms=74115972, recvms=74116067, md5=0508c57131e0f5f2b5f802052060a32f,
P Frame: size=30731,  delay=94, sendms=74116008, recvms=74116102, md5=990dc6059947376b6e0e119e7badc48f,
P Frame: size=29825,  delay=95, sendms=74116042, recvms=74116137, md5=364ff55e25d2920ac3cd54dacdb939a5,
P Frame: size=29723,  delay=95, sendms=74116075, recvms=74116170, md5=a11ba1b85c308ae627d03669fdaadb86,
P Frame: size=29544,  delay=95, sendms=74116109, recvms=74116204, md5=ef017397b4180b6b2d5cfe8fa35144ca,
P Frame: size=28716,  delay=94, sendms=74116144, recvms=74116238, md5=666a71425cdbceeacbddb55127fee943,
P Frame: size=28215,  delay=93, sendms=74116177, recvms=74116270, md5=5276f4f01ffb8087225a1a15573daf40,
P Frame: size=27777,  delay=93, sendms=74116212, recvms=74116305, md5=bfddb0147568c5355cfbdc45f80c65ca,
P Frame: size=25924,  delay=95, sendms=74116245, recvms=74116340, md5=3c80f4438358bb8bc54970a525d8db6c,
P Frame: size=30081,  delay=93, sendms=74116282, recvms=74116375, md5=1ce2d062cc265e82ef5baae53e749de9,
P Frame: size=30314,  delay=95, sendms=74116314, recvms=74116409, md5=3425d39a0a8f56cb23c4320065835038,
P Frame: size=30551,  delay=93, sendms=74116350, recvms=74116443, md5=eb95626de2005c23ca88ca9b03ffec6b,
P Frame: size=29308,  delay=97, sendms=74116382, recvms=74116479, md5=19dcf3b2a132339385ea9eb004a16ca5,
P Frame: size=29569,  delay=94, sendms=74116417, recvms=74116511, md5=45abfc3c115fac52d7cf32651071e8de,
P Frame: size=29748,  delay=96, sendms=74116450, recvms=74116546, md5=5b5ef6149e5daa1c493f2dc69503cb5c,
P Frame: size=29206,  delay=92, sendms=74116487, recvms=74116579, md5=e0ab43b218ddac432ddf6777b8108971,
P Frame: size=28486,  delay=94, sendms=74116518, recvms=74116612, md5=f2afb92f3d718628e490abbb1f949558,
P Frame: size=31756,  delay=93, sendms=74116552, recvms=74116645, md5=1df0da7ab30ef22510791cce07c0950e,
P Frame: size=31674,  delay=94, sendms=74116586, recvms=74116680, md5=69ca0b466965322c7d3a3025a269ac9f,
P Frame: size=32012,  delay=95, sendms=74116620, recvms=74116715, md5=8f1243d3fb78d935105c2b1bfcfa68de,
P Frame: size=31017,  delay=93, sendms=74116655, recvms=74116748, md5=41711b3b722f12d604d93c4abaf2d1b9,
P Frame: size=31558,  delay=92, sendms=74116690, recvms=74116782, md5=1be361ec8d1715ef0b996f56000c3909,
P Frame: size=31294,  delay=93, sendms=74116723, recvms=74116816, md5=3d2efe4007a06db9bf2a575f8b727b11,
P Frame: size=31338,  delay=94, sendms=74116757, recvms=74116851, md5=410bc3ad582b71de0a0fc419ff9032fa,
P Frame: size=27222,  delay=95, sendms=74116790, recvms=74116885, md5=2d4688d9bdbcf33d4a8c927506f6473b,
P Frame: size=32160,  delay=93, sendms=74116826, recvms=74116919, md5=b5de0bd2052135c5cb155e4f8ec1e696,
P Frame: size=29784,  delay=94, sendms=74116859, recvms=74116953, md5=4f7900cfdd9d7ace40cd247092b6d44f,
P Frame: size=27241,  delay=93, sendms=74116893, recvms=74116986, md5=314cb29fb79cefc22fdcb53e53f4960e,
I Frame: size=127255,  delay=141, sendms=74116937, recvms=74117078, md5=b362b1e2c448ebf9c9692b6eba163efd,
P Frame: size=18096,  delay=126, sendms=74116965, recvms=74117091, md5=3652c68391f6b8d95420cb1f0e29218e,
P Frame: size=18058,  delay=111, sendms=74117001, recvms=74117112, md5=af856fbb91972a4ea5c259fb840ff036,
P Frame: size=17544,  delay=93, sendms=74117035, recvms=74117128, md5=29d9e27d52e2c6db8c2de8d133cf81b7,
P Frame: size=17825,  delay=93, sendms=74117069, recvms=74117162, md5=90850ab8d8c19ac4af32a9e619e2e9f7,
P Frame: size=17496,  delay=94, sendms=74117103, recvms=74117197, md5=be26cdcfb474805a02c84a95d252e93a,
P Frame: size=126389,  delay=154, sendms=74117143, recvms=74117297, md5=30ff355c592c4123c17a98e738a421ac,
P Frame: size=17184,  delay=131, sendms=74117177, recvms=74117308, md5=84c8499bcbb64133110b5dfa7886aeda,
P Frame: size=18173,  delay=112, sendms=74117217, recvms=74117329, md5=97e765395e92f8233d4923d2b59210d1,
P Frame: size=17596,  delay=93, sendms=74117252, recvms=74117345, md5=d79a1480ef26708842b3c81dccb93714,
P Frame: size=18018,  delay=87, sendms=74117282, recvms=74117369, md5=e3806f6e08830a3a27c7281bb46cabd5,
P Frame: size=18137,  delay=87, sendms=74117317, recvms=74117404, md5=6e1fc3176ddee43f3b84516fb3fb9037,
P Frame: size=17895,  delay=86, sendms=74117351, recvms=74117437, md5=03fca786087e508a0f8975dc3f5f8303,
P Frame: size=18219,  delay=84, sendms=74117386, recvms=74117470, md5=e54ee8959c88b1736465f6d7ca4387c9,
P Frame: size=27574,  delay=83, sendms=74117423, recvms=74117506, md5=8b654e6b2e5331b239aaa3b3ef9ba029,
P Frame: size=27729,  delay=82, sendms=74117458, recvms=74117540, md5=9930dc21e5bc437d331da756a66af715,
P Frame: size=27796,  delay=75, sendms=74117498, recvms=74117573, md5=a09c443308a5fb8e4ff58b7a68986243,
P Frame: size=28027,  delay=75, sendms=74117533, recvms=74117608, md5=a3e47303316ba72c35d977ed737e34ab,
P Frame: size=28248,  delay=74, sendms=74117569, recvms=74117643, md5=78d51c3b29d7b056574e708fc1ce2313,
P Frame: size=27765,  delay=74, sendms=74117604, recvms=74117678, md5=3009f1555738ca9f9d7b4ecdea3c8f5c,
P Frame: size=28237,  delay=71, sendms=74117641, recvms=74117712, md5=0463b37be82dc8b1e1c4dd036663fb05,
P Frame: size=25631,  delay=67, sendms=74117679, recvms=74117746, md5=c40a382faf6d21253bcb6e35ac394064,
P Frame: size=32059,  delay=66, sendms=74117716, recvms=74117782, md5=76bc957a1000a61f99363d5b71750c66,
P Frame: size=31980,  delay=62, sendms=74117754, recvms=74117816, md5=842959f81c6f600e4fe39f54818e7272,
P Frame: size=32546,  delay=55, sendms=74117795, recvms=74117850, md5=293dd679757233867cf90551701d1c53,
P Frame: size=32306,  delay=50, sendms=74117834, recvms=74117884, md5=19b554da629e22102e9d20f3ea01506c,
P Frame: size=32222,  delay=48, sendms=74117871, recvms=74117919, md5=a353525f1dcde6d89a768542d26ddcdb,
P Frame: size=34449,  delay=69, sendms=74117919, recvms=74117988, md5=d6b376a743e06a5f0171301ddbe31df3,
P Frame: size=30715,  delay=67, sendms=74117955, recvms=74118022, md5=6694577995521d084dd7d7c6c4f6ad96,
P Frame: size=30833,  delay=64, sendms=74117992, recvms=74118056, md5=05ff5a184a1501662c5964bb054f7bff,
P Frame: size=33224,  delay=58, sendms=74118032, recvms=74118090, md5=cf4e6dcd40b8aa0c3c025e2b36694cf3,
P Frame: size=33007,  delay=51, sendms=74118074, recvms=74118125, md5=d7c00df94bab2f4f31daf29366edeb3f,
P Frame: size=32568,  delay=50, sendms=74118111, recvms=74118161, md5=8c3cd524374c59f2bda1c7dcc3ae5f02,
P Frame: size=35425,  delay=68, sendms=74118161, recvms=74118229, md5=58b6a79e01a80b92b0d26ac63922c245,
P Frame: size=33632,  delay=65, sendms=74118197, recvms=74118262, md5=bf8eee3822f4c2313a6a288fdd68778b,
P Frame: size=34209,  delay=60, sendms=74118237, recvms=74118297, md5=09d66095e94de511d6ccf93728c25072,
P Frame: size=34385,  delay=55, sendms=74118277, recvms=74118332, md5=20e47485effbb6189c5cbcc671e6237d,
P Frame: size=33916,  delay=48, sendms=74118317, recvms=74118365, md5=f68f16ca1cada1050a056fddc225972a,
P Frame: size=36618,  delay=70, sendms=74118365, recvms=74118435, md5=bea7d19314884cb44e9d8d28139d8e2f,
P Frame: size=36128,  delay=67, sendms=74118402, recvms=74118469, md5=ae1ad771e49faf9502381a47bcc775b4,
P Frame: size=35541,  delay=59, sendms=74118444, recvms=74118503, md5=000e4980fcfbe474d9cb57a861546ba2,
P Frame: size=35963,  delay=51, sendms=74118486, recvms=74118537, md5=7c30deca79c96912eee820cfd90908b9,
P Frame: size=37035,  delay=70, sendms=74118537, recvms=74118607, md5=cac17b0a2c21b254ed3baa1770fba823,
P Frame: size=35872,  delay=64, sendms=74118576, recvms=74118640, md5=06a4881c9b36a48509b0fa8048d87507,
P Frame: size=35143,  delay=58, sendms=74118617, recvms=74118675, md5=bc0d4303af9adf6025fb702f320c6b5d,
P Frame: size=35583,  delay=51, sendms=74118658, recvms=74118709, md5=3f4d67a8875f32d2d407cb0b5e3f7d78,
Frame not received: P Frame: size=39976,  delay=None, sendms=74118709, recvms=None, md5=74c2c0ae2e6fa8ad3cb7101969348406,
Frame not received: P Frame: size=38132,  delay=None, sendms=74118749, recvms=None, md5=ceec98ae763704557ed472d3dd542e1f,
Frame not received: P Frame: size=37911,  delay=None, sendms=74118794, recvms=None, md5=3c7ec54fd7ca28dad63cc364a80401cd,
Frame not received: P Frame: size=41062,  delay=None, sendms=74118850, recvms=None, md5=62c67695a7fd266dbb257c6c21858b9b,
Average delay: 86.88295165394402
